date	nodur	durbl	manuf	enrgy	hitec	telcm	shops	hlth 	utils	other	mktrf	smb	hml	rf	dol	gold	silver	mkt
1998-01-15	-1.24	0.13	-1.18	-0.23	-0.13	-0.47	-0.23	-0.85	-0.87	-0.45	-0.61	0.59	0.25	0.021	0.007281561	1.413779169	2.187385995	-0.589
1998-01-16	1.35	0.66	0.99	2.16	0.58	1.21	0.98	1.37	0.27	1.18	1.08	0	-0.26	0.021	-0.351613102	1.634093592	-0.503492361	1.101
1998-01-20	0.27	0.63	1.5	1.35	2.4	1.08	2.05	4.03	0.21	1.28	1.63	-0.37	-0.91	0.021	0.284657711	0.158056853	-1.864686472	1.651
1998-01-21	-0.61	-0.22	-0.12	-0.76	-0.47	-0.01	-0.77	-1.38	0.01	-1.05	-0.66	0.27	0.18	0.021	-0.375835232	0.660888704	2.279298579	-0.639
1998-01-22	-1.05	-0.98	-0.55	-3.19	-0.88	1.32	-0.48	-0.66	0.09	-1.11	-0.8	0.03	0.53	0.021	-0.523014571	-0.598861111	-1.461442666	-0.779
1998-01-23	-0.68	-0.77	-0.61	-1.37	0.03	-0.41	-0.49	-0.03	-0.43	-0.86	-0.56	0.34	-0.3	0.021	-0.731107608	3.107193713	3.028106981	-0.539
1998-01-26	-0.53	0.02	0.43	1.45	-0.88	-1.41	-0.68	-0.13	0.12	-0.09	-0.25	-0.7	0.59	0.021	0.392007209	-1.056793945	0.802361163	-0.229
1998-01-27	0.25	1.18	0.94	0.38	1.31	1.57	0.64	1.03	-0.39	1.36	0.97	-0.6	-0.27	0.021	-0.095083234	1.245102957	2.754603872	0.991
1998-01-28	0.18	1.37	1.12	-0.24	2.4	-0.67	1.16	1.46	0.01	1.07	1.01	0.28	-0.51	0.021	0.268906805	1.848821308	-0.808348457	1.031
1998-01-29	0.8	1.13	0.68	2.13	0.73	1.13	0.34	0.92	0.01	0.77	0.78	-0.18	-0.38	0.021	0.452192484	-0.997296817	-0.366486878	0.801
1998-01-30	-0.66	-0.64	-0.32	-1.93	0.12	-0.4	-0.25	-0.46	-0.56	-0.29	-0.4	0.3	0.16	0.021	0.393849111	-0.084241167	1.577113644	-0.379
1998-02-02	1.86	2.28	2.36	1.16	2.53	0.88	2.19	1.71	0.67	2.12	1.93	-1.2	-0.67	0.021	-0.434293133	0.173747773	2.030506379	1.951
1998-02-03	0.13	0.59	0.55	0.6	1.28	-0.34	1.15	-0.59	0.05	0.78	0.53	0.19	0.03	0.021	-0.189367701	-2.575994016	5.721317507	0.551
1998-02-04	-0.41	0.35	-0.12	1.53	1.08	-0.38	0.56	-0.09	-0.2	0.1	0.22	0.7	-0.36	0.021	-0.883419454	1.351015773	5.955778214	0.241
1998-02-05	0.27	-1.36	-0.09	0.71	-0.32	-1	0.46	-0.9	0.35	0.07	-0.15	0.69	0.12	0.021	-0.450383196	-0.151830186	3.650502911	-0.129
1998-02-06	0.66	1.25	0.75	0.43	0.64	1.01	0.7	0.73	0.72	0.98	0.75	-0.5	0.07	0.021	0.280513323	-0.218775916	-3.05387839	0.771
1998-02-09	0.06	1.64	-0.08	-0.65	-0.31	-0.65	-0.37	-0.14	-0.29	0.31	-0.09	0.37	0.3	0.021	0.515517617	0.574638364	-1.604012024	-0.069
1998-02-10	0.21	0.55	1.04	0.15	1.51	0.5	0.95	1.29	0.52	0.56	0.81	0.04	-0.19	0.021	-0.309386573	0.246018225	2.262183304	0.831
1998-02-11	0.48	0.4	0.25	0.2	-0.13	-0.1	0.11	0.18	-0.13	0.33	0.16	-0.01	0.34	0.021	0.221720361	-0.151262486	-1.228520505	0.181
1998-02-12	0.52	0.36	0.39	0.07	0.02	0.71	1.45	0.06	0.38	0.36	0.36	-0.29	0.01	0.021	-0.139475457	-0.450675742	0.043059944	0.381
1998-02-13	-0.43	-0.08	-0.07	0.5	-0.43	-0.26	-0.02	-0.54	-0.15	-0.27	-0.25	0.67	0.02	0.021	0.697014265	0.412853001	1.304406739	-0.229
1998-02-17	0.09	1.76	0.07	-1.34	-0.76	0.25	0.7	0.49	0.65	0.65	0.15	-0.45	0.49	0.021	0.316015145	-0.641666077	-4.578061595	0.171
1998-02-18	0.44	0.53	0.58	2.26	1.22	0.83	0.68	0.99	-0.06	0.72	0.8	-0.49	-0.39	0.021	-0.366945949	-0.119425674	-3.045752746	0.821
1998-02-19	-0.45	0.12	-0.54	-0.66	1.15	-0.54	-0.15	-0.43	-0.49	-0.48	-0.23	0.34	-0.1	0.021	-0.182002684	0.447817118	3.994877269	-0.209
1998-02-20	0.63	1.16	0.37	0.77	-0.04	0.3	0.63	0.59	0.43	0.33	0.38	-0.35	0.06	0.021	0.211512158	-0.553219459	-4.35173456	0.401
1998-02-23	-0.16	0.25	-0.25	-2.47	1.77	-0.03	0.79	1.69	-0.13	0.53	0.44	0.11	-0.43	0.021	-0.329164462	-1.305372489	-0.019161265	0.461
1998-02-24	-0.61	0.15	-0.87	0.27	-1.3	-0.5	-0.9	-0.68	-0.24	-0.7	-0.74	0.33	0.65	0.021	-0.053401939	-0.666650525	-1.637190123	-0.719
1998-02-25	0.65	1.01	1.08	0.34	2.11	1.18	1.26	0.75	0.57	1.16	1.14	-0.32	-0.24	0.021	0.311250447	0.150727296	-4.945020115	1.161
1998-02-26	0.83	0.11	1.01	1.74	0.67	0.91	0.1	0.12	0.03	0.27	0.56	0.05	-0.09	0.021	-0.19455412	0.795761334	2.395731017	0.581
1998-02-27	0.11	0.6	0.52	1.12	-0.72	-0.39	-0.39	0.19	-0.07	0.19	0.05	0.06	0.22	0.021	-0.229863629	1.592494888	4.382356038	0.071
1998-03-02	-0.07	1.04	-0.14	0.6	-1.52	0.91	0.54	-0.17	0.07	-0.16	-0.16	0.06	0.61	0.018	-0.162322495	0.175764737	1.391317056	-0.142
1998-03-03	0.59	1.12	0.27	1.6	-0.74	0.4	0.8	0.03	0.35	0.7	0.34	-0.31	0.48	0.018	-0.080213409	-0.653380337	-2.842374741	0.358
1998-03-04	-0.09	0.87	-0.24	-1.05	-0.23	-0.63	0.12	-1.34	-0.08	-0.53	-0.42	0.32	0.38	0.018	0.383892568	-0.556728225	-0.535460721	-0.402
1998-03-05	-0.46	-0.78	-0.8	-0.21	-3.17	-0.96	-0.47	-0.52	-0.3	-0.76	-1.03	-0.14	0.56	0.018	0.288715095	-0.8993962	0.250309531	-1.012
1998-03-06	2.31	2.26	1.69	-0.2	2.28	2.31	2.16	2.34	0.73	1.81	1.85	-0.36	-0.67	0.018	0.39890735	0.387614163	-4.699139421	1.868
1998-03-09	0.77	-0.63	0.25	-1.98	-2.83	-0.18	0.96	0.7	0.52	-0.08	-0.32	-0.19	0.41	0.018	-0.337652763	-0.03153327	0.421091143	-0.302
1998-03-10	0.65	0.8	0.69	1.55	1.55	0.46	0.74	1.69	1.13	1.21	1.07	-0.45	-0.27	0.018	0.002758598	0.519845124	3.433674291	1.088
1998-03-11	0.11	-0.21	0.36	0.26	0.76	1.25	0.63	0.07	0.04	0.71	0.5	0.05	-0.11	0.018	0.165000485	-0.437470801	-2.882135911	0.518
1998-03-12	0.17	-0.64	-0.41	-0.25	0.83	-0.2	0.55	-0.06	-0.14	0.35	0.13	0.14	-0.33	0.018	-0.136882905	0.013887779	0.988569897	0.148
1998-03-13	-0.2	0.53	-0.83	0.39	0.49	1.1	-0.2	-0.47	0.08	-0.14	-0.08	0.22	0.25	0.018	-0.485977337	0.282937045	-0.797686727	-0.062
1998-03-16	0.43	0.78	0.77	-0.31	0.8	1.53	0.59	0.81	0.67	1.5	0.88	-0.41	0.15	0.018	0.363029868	-0.227346894	-0.612343732	0.898
1998-03-17	0.25	0.78	0.53	-1.73	-1.07	0.17	-0.3	0.57	0.38	0.77	0.1	-0.43	0.71	0.018	-0.067393645	-0.933484824	-4.344893693	0.118
1998-03-18	0.49	0.2	0.37	2.94	0.63	0.55	-0.35	-0.01	0.77	0.46	0.48	-0.2	-0.09	0.018	0.436563246	-0.292502839	1.594993373	0.498
1998-03-19	-0.4	-0.18	0.42	0.84	0.55	1.68	-0.33	-0.07	0.32	0.54	0.4	0.02	-0.13	0.018	0.070304572	0.150248895	-0.629063885	0.418
1998-03-20	1.72	0.96	0.79	3.01	-0.97	1.13	-0.03	0.73	1.59	0.34	0.57	-0.69	0.15	0.018	0.084408034	0.082019523	4.088796821	0.588
1998-03-23	-0.54	-0.82	-0.33	2.15	0.71	-0.16	-1.11	-0.41	0.3	-1.19	-0.33	0.33	-0.13	0.018	-0.167758095	2.528984581	3.957062089	-0.312
1998-03-24	0.69	0.51	0.93	-0.94	1.3	1.81	1.05	0.38	0.25	1.02	0.85	-0.25	-0.15	0.018	-0.030775063	0.213057017	-0.693648277	0.868
1998-03-25	-0.35	-0.47	0.01	-0.67	1.42	-0.89	-0.6	-1.06	-0.1	-0.52	-0.25	0.39	-0.18	0.018	-0.432716419	-0.151743705	-2.301065946	-0.232
1998-03-26	-0.22	0.04	0.13	0.76	0.26	-0.59	0.49	-0.65	-0.76	-0.1	-0.06	0.31	-0.25	0.018	-0.160427205	0.807335067	2.770173508	-0.042
1998-03-27	-0.74	0.06	-0.17	-0.88	-0.33	-0.97	-0.02	-0.5	-0.74	-0.24	-0.4	0.44	-0.03	0.018	0.403814602	0.441146946	-0.663914792	-0.382
1998-03-30	1.17	-0.66	0.1	-0.11	-0.43	0.48	0.21	0	-0.01	-1.04	-0.22	0.2	-0.23	0.018	0.972896568	-0.319048893	-0.354104722	-0.202
1998-03-31	-0.48	0.49	0.39	-0.89	1.21	0.54	1.02	1.54	1.51	1.13	0.77	0.07	-0.22	0.018	0.188840698	-0.183487856	2.709414195	0.788
1998-04-01	0.93	-0.23	0.99	1.76	0.86	-0.2	1.05	0.69	-0.01	0.19	0.6	0.37	-0.57	0.02	0.194744031	-0.44846696	-2.126772025	0.62
1998-04-02	0.62	-0.05	1.14	0.74	0.4	1.13	0.22	1.24	1.05	1.14	0.83	-0.66	0.05	0.02	0.014307881	0.772984138	3.170313121	0.85
1998-04-03	-0.3	0.19	-0.45	-0.69	0.14	0.46	0.49	0.54	-0.39	0.78	0.19	-0.17	0.06	0.02	0.328631214	1.999289164	0.65487081	0.21
1998-04-06	-1.04	-0.2	-0.61	-0.92	-2.06	-0.57	-1.49	0.08	-0.48	1.66	-0.31	-0.63	0.91	0.02	-0.310383747	0.396214352	-3.124679587	-0.29
1998-04-07	-0.87	-0.25	-0.05	-0.82	-2.34	-1.12	-0.77	-0.58	-0.54	-1.25	-1.05	-0.54	0.6	0.02	-0.134774012	0.206344357	0.123694667	-1.03
1998-04-08	-0.17	1.14	-0.47	-1.44	0.88	-1.32	-0.43	-1.3	-0.45	-0.74	-0.49	0.71	0.11	0.02	-0.535990761	-0.274998636	0.261177446	-0.47
1998-04-13	-0.82	0.76	0.25	-0.32	-0.31	-1.57	-0.19	-0.34	-0.84	0.99	-0.03	-0.24	0.72	0.02	0.240064452	0.921999278	-0.633326958	-0.01
1998-04-14	0.48	1.95	0.97	-0.11	1.38	0.53	1.21	-0.41	0.54	0.53	0.67	0.17	0.27	0.02	-0.465854939	-0.916937253	-1.300674659	0.69
1998-04-15	-0.22	0.99	0.19	1.7	1.93	0.03	0.75	-0.69	-0.15	0.05	0.37	0.1	0.13	0.02	0.036694622	-0.308974425	0.632023881	0.39
1998-04-16	-1.02	-1.13	-0.92	1.61	-0.82	0.79	-1.88	-1.13	-0.67	-1.18	-0.88	0.43	-0.03	0.02	0.456522095	0.272588898	-0.175669245	-0.86
1998-04-17	1.03	-0.5	1.24	1.09	0.62	1.26	0.59	2.74	0.72	1.12	1.12	-0.44	-0.57	0.02	-0.061128673	-0.115085415	-0.764418996	1.14
1998-04-20	-0.4	-0.86	-0.47	0.57	2.02	-0.58	-0.01	1.6	-0.75	-0.47	0.17	0.61	-0.73	0.02	-0.088848541	0.106849544	-0.14934453	0.19
1998-04-21	-0.64	0.18	0.39	0.79	1.93	-0.36	0.13	-0.2	-0.3	-0.16	0.24	0.5	-0.16	0.02	-0.339615646	0.97814765	1.331550579	0.26
1998-04-22	0.4	-0.18	-0.11	-0.75	1.34	0.25	-0.58	-0.13	-0.6	0.85	0.29	-0.26	0.02	0.02	0.034036412	0.746898182	-0.444448004	0.31
1998-04-23	-0.66	-1.79	-0.46	0.15	-1.95	-1.16	-1.2	-0.63	-1.29	-1.33	-1.13	-0.04	0.42	0.02	0.13099049	0.299298402	0.37765039	-1.11
1998-04-24	-1.32	-1.12	-1.05	-0.96	0.12	-1.21	-1.36	-0.75	-0.37	-1.36	-0.98	0.21	-0.01	0.02	-0.022959676	-0.493940204	-0.953662891	-0.96
1998-04-27	-1.77	-1.58	-1.78	0.28	-2.39	-1.78	-2	-2.57	-1.07	-2.81	-2.14	-0.38	0.45	0.02	0.168613754	-0.917464399	-1.128584603	-2.12
1998-04-28	-0.41	-0.04	-0.64	-0.47	0.33	-0.46	0.45	0.9	0.37	0.46	0.15	0.67	-0.36	0.02	0.208272621	-0.566204497	-0.584681362	0.17
1998-04-29	0.65	1.34	0.72	0.98	1.5	0.55	1.24	0.71	0.36	0.86	0.89	-0.01	-0.27	0.02	-0.071788093	0.722222883	1.255268927	0.91
1998-04-30	1.54	0.44	1.78	0.09	0.82	1.47	2.2	2.24	2.01	1.57	1.47	-0.26	-0.44	0.02	-0.12780541	-1.180557077	-0.146540169	1.49
1998-05-04	0.61	0.36	0.2	-1.09	0.08	1.57	0.19	0.74	0.04	-0.32	0.15	0.11	-0.2	0.02	0.092501843	0.632452513	1.557367781	0.17
1998-05-05	-0.22	-0.78	-0.56	-0.45	-0.23	-1.12	-0.39	-0.57	-0.39	-0.84	-0.59	-0.02	0.16	0.02	-0.256666816	-0.248335421	-2.235921458	-0.57
1998-05-06	-0.32	1.17	-0.78	-0.27	-0.59	-1.26	-0.71	-1.15	-0.58	-1.18	-0.83	0.23	0.56	0.02	0.031667908	-0.975669513	-3.145707017	-0.81
1998-05-07	-0.96	0.65	-1.04	-1.66	-0.83	-1.4	-0.21	-0.54	-0.31	-0.79	-0.83	0.13	0.59	0.02	0.127448507	-0.651281085	0.972389719	-0.81
1998-05-08	1.02	0.83	0.83	0.46	2.12	0.86	0.58	1.97	0.55	0.8	1.07	-0.44	-0.53	0.02	0.110865537	0.379881534	-0.203840122	1.09
1998-05-11	0.49	-0.11	0.52	0.02	-1.4	-0.4	0.04	-0.32	-0.06	-0.19	-0.25	-0.32	0.53	0.02	0.125820892	0.220771373	-3.891735129	-0.23
1998-05-12	0.08	0.58	0.44	0.36	1.11	0.14	1.06	0.75	0.21	0.52	0.53	-0.82	-0.06	0.02	0.064917292	-0.749068888	-2.942323256	0.55
1998-05-13	-0.33	2.08	0.56	0.16	0.83	-0.74	1.02	0.3	-0.55	0.12	0.27	-0.07	0.12	0.02	0.423722351	0.113700065	-0.562601727	0.29
1998-05-14	0	0.33	-0.02	0.18	-0.79	-0.06	0.12	0.14	-0.51	-0.2	-0.18	-0.25	0.29	0.02	0.147327748	0.17976113	0.500738008	-0.16
1998-05-15	-1.18	-0.88	-1.12	-0.71	-1.57	-0.22	-0.81	-0.75	-0.16	-0.12	-0.78	0.03	0.49	0.02	0.18583508	0.772864748	0.229573595	-0.76
1998-05-18	-0.05	-0.78	-0.11	-1.61	-1.08	0.27	-0.41	0.92	-0.36	-0.6	-0.44	-0.59	0.12	0.02	0.324557694	-0.518312175	-5.207549095	-0.42
1998-05-19	0.62	0.23	0.25	-0.13	1.01	-0.55	0.56	0.72	-0.3	0.4	0.38	0.37	-0.53	0.02	0.001408305	-0.316901966	-2.184638583	0.4
1998-05-20	1.44	1.39	0.95	-1.08	-1.38	1.77	0.56	0.68	0.44	1	0.47	-1.17	0.44	0.02	-0.411722161	0.279180523	1.224785741	0.49
1998-05-21	0.29	1.12	-0.41	-0.82	-0.93	-0.06	0.36	-1.37	-0.29	-0.03	-0.36	-0.05	0.55	0.02	-0.34120385	0.476187846	0.87000749	-0.34
1998-05-26	-0.97	-0.18	-1.95	-1.67	-1.73	-1.17	-1.31	-1.56	-0.83	-1.43	-1.5	-0.56	0.98	0.02	0.557733578	-1.408218409	-2.838735434	-1.48
1998-05-27	-0.01	-0.71	-0.42	0.25	0.58	-0.68	-0.25	0.47	-0.02	-1.17	-0.37	-0.82	-0.52	0.02	0.316448047	-0.625290003	1.240383158	-0.35
1998-05-28	0.54	0.86	0.5	0.6	0.01	0.69	1.61	0.01	1.23	0.65	0.56	0.57	0.04	0.02	0.254709158	-0.188725697	-2.295376096	0.58
1998-05-29	-0.1	-0.65	-0.48	-0.2	-1.58	-0.35	0.12	-1.14	1.46	-0.03	-0.42	0.64	0.47	0.02	-0.005708134	-0.155214289	0.704597719	-0.4
1998-06-01	0.71	0.22	-0.34	-0.96	-2.36	0.36	0.74	-0.53	2.37	-0.03	-0.33	-1.27	1.08	0.019	0.066398402	-1.494334963	-0.549537726	-0.311
1998-06-02	-0.04	2.63	-0.26	-0.54	1.5	0.18	-0.04	-0.42	-0.34	0.27	0.18	-0.62	0.26	0.019	-0.133709508	0.90441985	2.224335713	0.199
1998-06-03	-0.41	-0.32	-0.67	-1.24	-1.59	-0.78	-0.7	-0.85	0.18	-0.62	-0.78	0.6	0.5	0.019	-0.273990449	0.727434519	0.207123213	-0.761
1998-06-04	0.2	-0.23	0.7	1.99	2.32	0.69	0.98	1.83	-0.27	0.62	0.99	-0.35	-0.71	0.019	-0.096974106	0.115339997	0.82155908	1.009
1998-06-05	2.4	0.57	1.33	2.26	1.22	1.84	1.54	1.99	0.54	1.25	1.45	-0.89	-0.58	0.019	0.54006152	-0.664970359	1.023885961	1.469
1998-06-08	-0.44	0.29	0.15	-1.37	0.38	-0.57	0.68	0.65	-0.09	0.91	0.27	0.06	-0.03	0.019	0.264028054	1.662900604	2.765039223	0.289
1998-06-09	0.71	-0.57	-0.22	-1.44	1.3	0.25	0.2	0.82	-0.05	0.05	0.25	0.06	-0.47	0.019	0.017861526	-0.962526079	-1.80581187	0.269
1998-06-10	-1.03	-1.02	-1.3	-1.38	-1.84	0.24	0.1	0.1	0.76	-0.33	-0.7	-0.55	0.56	0.019	0.746458512	-0.12148798	-0.012217364	-0.681
1998-06-11	-1.49	-2.45	-1.86	-2.05	-1.5	-1.98	-0.86	-1.24	0.29	-1.36	-1.46	0.14	0.23	0.019	0.474344311	-2.178327739	-3.048851858	-1.441
1998-06-12	0.49	-0.87	-0.03	1.75	-0.01	1.02	-0.34	0.88	-0.02	-0.38	0.09	-0.64	-0.47	0.019	0.128227241	-0.472110492	-0.991514164	0.109
1998-06-15	-1.17	-1.88	-2.05	-2.42	-1.74	-1.95	-1.99	-2	-0.76	-2.16	-1.93	0.17	0.48	0.019	0.642185399	-0.202013239	-0.425623298	-1.911
1998-06-16	0.32	0.86	0.9	2.02	2.56	1.02	0.58	1.52	0.07	0.3	0.99	0.15	-0.91	0.019	-0.882016373	1.193181214	2.024264716	1.009
1998-06-17	1.95	2.2	1.8	2.64	0.68	1.95	1.73	1.65	-0.02	2.06	1.63	-0.51	-0.24	0.019	-1.488141052	1.689335058	3.455999891	1.649
1998-06-18	0.29	-0.49	0.01	-1.44	-0.24	0.08	0.16	0.59	-0.04	-0.46	-0.14	-0.44	-0.33	0.019	0.146143914	-0.087767838	-1.946357889	-0.121
1998-06-19	-1.29	-0.88	-1.27	-0.74	0.24	0.61	-0.44	-0.56	-0.55	-0.19	-0.42	0.21	0.11	0.019	-0.782064233	2.096439881	1.733752909	-0.401
1998-06-22	0.8	0.87	-0.38	1.25	1.87	0.34	0.7	-0.51	0.01	-0.19	0.33	0.35	-0.08	0.019	0.878856338	-1.195456914	-0.440966153	0.349
1998-06-23	1.16	1.38	1.04	1.44	3.03	2.41	1.06	0.74	0.28	0.88	1.36	-0.07	-1.11	0.019	0.416812816	-0.221932702	0.237162176	1.379
1998-06-24	0.97	0.79	1.22	0.41	1.91	-2.32	0.64	1.86	-0.1	1.81	1.13	-0.24	-0.59	0.019	0.192663655	-0.73094134	-1.464832867	1.149
1998-06-25	-0.07	0.17	-0.42	-0.21	-0.86	-0.31	-0.22	-0.5	-1.13	0.14	-0.31	-0.01	0.28	0.019	-0.03863742	0.319333779	1.36260605	-0.291
1998-06-26	0.39	0.14	0.49	-0.37	0.57	0.01	0.07	1.03	0.64	0.06	0.3	-0.22	0.2	0.019	0.671000897	-0.019928514	-0.845582399	0.319
1998-06-29	-0.12	0.44	0.34	-0.71	1.33	-0.34	1.19	0.22	1.23	0.8	0.55	0.11	-0.33	0.019	-0.097615382	0.007925265	0.266805791	0.569
1998-06-30	-0.12	-0.05	0.31	-0.06	-0.09	0.34	-0.81	-1.13	-0.02	-0.22	-0.2	0.87	-0.13	0.019	-0.881669204	1.093066667	3.600079803	-0.181
1998-07-01	0.7	0.77	1.17	1.82	1.03	1.33	1.23	0.32	0.47	1.61	1.12	-0.65	-0.03	0.018	0.280987633	-0.221113922	-1.075820646	1.138
1998-07-02	-0.06	-0.65	-0.1	0.26	-1.76	-0.38	0.36	0.39	-0.09	0.3	-0.2	-0.21	0.3	0.018	0.687231255	-0.79616999	-2.632236792	-0.182
1998-07-06	0.58	1.93	0.85	-0.64	0.9	0.58	1.91	1.12	0.04	0.9	0.85	-0.79	0.17	0.018	0.132924943	-0.181660186	0.205755998	0.868
1998-07-07	-0.74	-0.81	-0.23	-1.76	0.1	0.01	-0.25	0.15	-0.79	0.24	-0.17	-0.12	0.08	0.018	-0.128194848	0.556002321	1.279055784	-0.152
1998-07-08	0.08	1.38	0.31	0.4	1.84	0.57	1.01	0.37	-0.1	1.4	0.9	-0.71	-0.54	0.018	0.227974221	-0.562244193	-0.784308701	0.918
1998-07-09	-0.38	-1.14	-1.28	-1.95	0.5	-0.13	-1.09	-0.14	-0.5	-0.38	-0.51	0.77	-0.08	0.018	0.614624807	-0.557092772	-0.172697147	-0.492
1998-07-10	0.51	-0.88	-0.03	-0.31	0.21	0.58	0.63	0.52	-0.09	0.61	0.31	-0.29	-0.56	0.018	-0.209651848	-0.292451465	-0.924106676	0.328
1998-07-13	-0.38	-0.1	-0.6	-2.25	1.86	0.22	-0.25	0.46	-0.56	0.13	0.1	-0.02	-0.31	0.018	-0.454559781	0.313157348	0.567922778	0.118
1998-07-14	0.45	1.31	1.19	2.17	-0.32	0.77	0.98	1.51	0.17	0.99	0.83	-0.7	-0.14	0.018	-0.131103356	0.553244881	-0.13616688	0.848
1998-07-15	-0.49	-0.7	-0.09	0.31	1.56	1.1	-0.37	-0.55	-0.11	-0.91	-0.08	0.91	-0.62	0.018	0.228171615	0.214821602	0.351345634	-0.062
1998-07-16	0.2	0.14	0.95	-0.06	0.71	0.94	1.07	1.44	0.22	0.36	0.65	-0.3	-0.4	0.018	-0.258295762	-0.187003382	-0.042253205	0.668
1998-07-17	0.21	-0.68	-0.04	-0.14	0.61	0.23	0.21	0.25	-0.17	0.25	0.2	-0.18	-0.36	0.018	-0.2501442	0.381964743	0.629910651	0.218
1998-07-20	-0.85	-0.68	-0.64	-1.66	0.72	0.64	-0.21	0.51	-0.4	-0.24	-0.13	0.12	-0.45	0.018	-0.258918583	0.57464382	1.830755651	-0.112
1998-07-21	-0.58	0.05	-1.45	-0.38	-1.92	-0.48	-1.24	-3.03	-0.82	-2	-1.59	0.31	0.88	0.018	0.586121161	-0.318916061	1.285243369	-1.572
1998-07-22	-0.42	1.65	-0.85	1.34	-0.93	0.46	-0.54	0.51	0.26	-0.43	-0.28	-0.97	0.16	0.018	0.174098707	-0.286577621	2.156502721	-0.262
1998-07-23	-1.11	-1.63	-2.03	-2.8	-2.2	-1.83	-3	-2.74	-0.79	-1.65	-2.05	0.15	0.49	0.018	0.112898283	-0.253957641	2.491393166	-2.032
1998-07-24	0.32	0.14	-0.09	-0.1	-0.47	1.23	-0.58	0.82	-0.19	-0.73	-0.15	-0.32	-0.47	0.018	-0.415731846	-0.793887977	-1.636832753	-0.132
1998-07-27	0.38	0.56	0.25	0.7	0.65	-0.22	-0.31	0.16	0.1	0.12	0.2	-1.54	0	0.018	0.481327011	-0.330898267	-0.962135616	0.218
1998-07-28	-1.13	-0.17	-1.11	-1.36	-1.56	-2.42	-1.16	-1.74	-0.92	-1.68	-1.5	0.2	0.5	0.018	-0.265563753	0.521200538	0.3670415	-1.482
1998-07-29	-0.45	-0.39	-0.53	0.46	-1.42	0.91	-1.36	0.06	-0.17	-0.3	-0.46	0.03	0.29	0.018	0.17563389	-0.629482911	-1.353379343	-0.442
1998-07-30	0.77	1.62	0.68	1.33	3.15	1.14	1.95	1.76	0.65	1.01	1.45	-0.82	-0.35	0.018	0.137692612	-0.39462702	-1.390471837	1.468
1998-07-31	-1.78	-2.86	-2.12	-2.15	-2.49	-1.29	-1.78	-2.23	-1.76	-1.22	-1.87	-0.27	0.41	0.018	0.552479103	-0.911241743	-1.025022541	-1.852
1998-08-03	0.67	-1.31	-0.85	-2.44	-0.62	-0.59	-1.11	-1.16	0.77	-1.16	-0.87	-0.77	0.66	0.02	0.447814635	-0.857648072	-1.770358624	-0.85
1998-08-04	-3.46	-2.82	-2.82	-2.76	-3.29	-4.64	-3.86	-3.39	-1.87	-4.11	-3.55	0.67	0.89	0.02	-0.314465409	1.598870879	1.73386298	-3.53
1998-08-05	0.69	-0.01	0.67	-1.28	0.86	0.13	0.76	0.77	0.13	0.49	0.47	-1.19	-0.22	0.02	-0.242177244	-0.225636554	-0.870089363	0.49
1998-08-06	0.5	0.92	0.6	-0.66	2.87	2.25	2.26	0.06	0.29	0.52	1.07	0.98	-0.54	0.02	0.262209949	-0.123246123	0.475303728	1.09
1998-08-07	-0.42	0.2	0.5	2.85	0.41	-0.91	1.16	0.72	1.07	0.08	0.39	1.62	-0.29	0.02	0.394245292	-0.295349345	-2.919639793	0.41
1998-08-10	-0.32	-0.36	-0.71	-1.32	-0.41	-0.48	-0.04	0.1	-0.32	-1.09	-0.59	-0.16	-0.02	0.02	-0.026635108	0.316714164	0.743665114	-0.57
1998-08-11	-1.39	-2.61	-1.43	1.71	-2.06	-1.51	-1.35	-1.18	-0.72	-2.48	-1.66	-0.87	0.11	0.02	0.213430403	-1.125372341	-2.495839581	-1.64
1998-08-12	1.09	1.72	1.59	0.73	1.79	1.29	2.38	0.79	2.79	1.62	1.54	-0.04	0.05	0.02	-0.405209193	-0.403652592	-0.696193181	1.56
1998-08-13	-0.85	-0.74	-1.69	0.96	-1.37	0.61	-0.97	0.15	-0.69	-1.27	-0.87	-0.2	0.36	0.02	0.073823036	0.881594579	0.937489651	-0.85
1998-08-14	-1.02	-1.91	-1.03	0.57	-0.51	-2.07	-1.36	-0.8	0.14	-1.1	-0.96	0.72	0.16	0.02	0.635289129	-0.471202153	-0.715597383	-0.94
1998-08-17	1.37	-0.2	1.69	0.57	2.06	2.18	0.68	2.18	1.18	1.48	1.51	-1.43	-0.72	0.02	-0.122527484	0.457306201	-0.732182516	1.53
1998-08-18	0.58	2.2	1.26	0.9	2.53	0.97	2.11	1.01	0.1	2.22	1.61	-0.33	-0.45	0.02	0.060366809	-0.020847549	-0.765886848	1.63
1998-08-19	-0.8	0	-0.42	1.26	-0.8	0	-0.65	0.64	-0.73	-0.92	-0.46	-0.73	0.46	0.02	-0.142519615	-0.610998212	-0.025419427	-0.44
1998-08-20	0.11	-1.8	-0.73	0.5	-0.59	0.05	-0.09	-0.91	-0.01	-1.38	-0.67	-0.14	-0.1	0.02	-0.27999786	0.638434599	1.548274118	-0.65
1998-08-21	-0.73	-2.09	-0.93	-1.1	-1.5	-1.42	-0.85	0.02	1.4	-1.94	-1.16	-0.33	0.06	0.02	0.534153116	-0.090125025	0.43693054	-1.14
